VTX, IDX, POSITION.x, POSITION.y, POSITION.z, POSITION.w, NORMAL.x, NORMAL.y, NORMAL.z, NORMAL.w, COLOR.x, COLOR.y, COLOR.z, COLOR.w, TEXCOORD0.x, TEXCOORD0.y, TEXCOORD1.x, TEXCOORD1.y, TANGENT.x, TANGENT.y, TANGENT.z, TANGENT.w
4496, 3498,  0.78418,  4.375,  5.07813,  1.00,  0.2126, -0.05512,  0.97638,  0.00,  0.98824,  0.50588,  0.39216,  0.6549,  0.30396,  1.00586,  3.03906,  0.21375, ---, ---, ---, ---
4497, 3499,  0.07446,  5.87109,  4.34375,  1.00,  0.15748,  0.20472,  0.9685,  0.00,  0.95294,  0.71373,  0.50196,  0.31373,  0.01697,  0.25366,  3.03906,  0.21375, ---, ---, ---, ---
4498, 3498,  0.78418,  4.375,  5.07813,  1.00,  0.2126, -0.05512,  0.97638,  0.00,  0.98824,  0.50588,  0.39216,  0.6549,  0.30396,  1.00586,  3.03906,  0.21375, ---, ---, ---, ---
4499, 3497,  0.29785,  5.40234,  2.88086,  1.00,  0.41732,  0.18898,  0.88976,  0.00,  0.98824,  0.50588,  0.39216,  0.40784,  0.75195,  0.01089,  3.03906,  0.21375, ---, ---, ---, ---
4500, 3500, -1.66113,  5.47656,  1.35938,  1.00, -0.70079,  0.2126,  0.67717,  0.00,  0.07843,  0.25882,  0.62353,  0.37647,  0.99658,  0.71875,  0.25537,  0.96338, ---, ---, ---, ---
4501, 3501, -0.96094,  5.32813,  3.44531,  1.00, -0.14961,  0.09449,  0.98425,  0.00,  0.07843,  0.25882,  0.62353,  0.03137,  0.00964,  0.27246,  3.03906,  0.21375, ---, ---, ---, ---
4502, 3502, -1.79004,  6.30859,  2.53516,  1.00, -0.44094,  0.34646,  0.82677,  0.00,  0.07843,  0.25882,  0.62353,  0.15686,  0.3064,  1.00293,  2.33789,  0.11438, ---, ---, ---, ---
4503, 3503, -1.9502,  4.48047,  2.66992,  1.00, -0.48031, -0.05512,  0.87402,  0.00,  0.12549,  0.80,  0.64314,  0.5451,  1.04785,  0.68164,  3.03906,  0.21375, ---, ---, ---, ---
4504, 3504, -0.89209,  5.30469,  3.6875,  1.00, -0.14173,  0.09449,  0.98425,  0.00,  0.30588,  0.94902,  0.59608,  0.28235,  0.75195,  0.01089,  3.03906,  0.21375, ---, ---, ---, ---
4505, 3505, -1.72559,  5.49609,  1.14746,  1.00, -0.86614,  0.22047,  0.44882,  0.00,  0.30588,  0.94902,  0.59608,  0.3451,  0.30396,  1.00586,  0.25537,  0.96338, ---, ---, ---, ---
4506, 3506, -0.08551,  5.33984,  2.21484,  1.00,  0.17323,  0.19685,  0.9685,  0.00,  0.52941,  1.00,  0.52941,  0.39216,  0.01697,  0.25366,  3.03906,  0.21375, ---, ---, ---, ---
4507, 3505, -1.72559,  5.49609,  1.14746,  1.00, -0.86614,  0.22047,  0.44882,  0.00,  0.30588,  0.94902,  0.59608,  0.3451,  0.30396,  1.00586,  0.25537,  0.96338, ---, ---, ---, ---
4508, 3504, -0.89209,  5.30469,  3.6875,  1.00, -0.14173,  0.09449,  0.98425,  0.00,  0.30588,  0.94902,  0.59608,  0.28235,  0.75195,  0.01089,  3.03906,  0.21375, ---, ---, ---, ---
4509, 3507, -2.45508,  4.125,  4.29297,  1.00, -0.44882, -0.07874,  0.88976,  0.00,  0.84314,  0.46275,  0.85882,  0.63922,  0.99658,  0.71875,  3.03906,  0.21375, ---, ---, ---, ---
4510, 3508, -1.2168,  5.32422,  3.23047,  1.00, -0.1811,  0.09449,  0.97638,  0.00,  0.84314,  0.46275,  0.85882,  0.26667,  0.00964,  0.27246,  3.03906,  0.21375, ---, ---, ---, ---
4511, 3509, -2.25391,  5.43359,  4.23438,  1.00, -0.43307,  0.10236,  0.89764,  0.00,  0.84314,  0.46275,  0.85882,  0.60784,  0.3064,  1.00293,  3.03906,  0.21375, ---, ---, ---, ---
4512, 3510, -0.94238,  4.37109,  4.20703,  1.00, -0.14173, -0.06299,  0.99213,  0.00,  0.46275,  0.85098,  0.8549,  0.60784,  1.04785,  0.68164,  3.03906,  0.21375, ---, ---, ---, ---
4513, 3511, -1.06738,  5.46094,  3.11914,  1.00, -0.16535,  0.18898,  0.9685,  0.00,  0.28627,  0.90196,  0.70588,  0.21961,  0.75195,  0.01089,  3.03906,  0.21375, ---, ---, ---, ---
4514, 3512, -2.58203,  4.00391,  4.39453,  1.00, -0.45669, -0.08661,  0.88189,  0.00,  0.28627,  0.90196,  0.70588,  0.82745,  0.30396,  1.00586,  3.03906,  0.21375, ---, ---, ---, ---
4515, 3513, -2.15234,  4.44922,  2.70313,  1.00, -0.67717, -0.06299,  0.73228,  0.00,  0.15686,  0.86275,  0.5098,  0.68627,  0.01697,  0.25366,  0.25537,  0.96338, ---, ---, ---, ---
4516, 3512, -2.58203,  4.00391,  4.39453,  1.00, -0.45669, -0.08661,  0.88189,  0.00,  0.28627,  0.90196,  0.70588,  0.82745,  0.30396,  1.00586,  3.03906,  0.21375, ---, ---, ---, ---
4517, 3511, -1.06738,  5.46094,  3.11914,  1.00, -0.16535,  0.18898,  0.9685,  0.00,  0.28627,  0.90196,  0.70588,  0.21961,  0.75195,  0.01089,  3.03906,  0.21375, ---, ---, ---, ---
4518, 3514, -0.96191,  5.65234,  0.97021,  1.00, -0.66142,  0.34646,  0.66142,  0.00,  0.16078,  0.13725,  0.5451,  0.37647,  0.99658,  0.71875,  0.25537,  0.96338, ---, ---, ---, ---
4519, 3515, -0.66113,  5.64453,  3.16992,  1.00, -0.12598,  0.20472,  0.9685,  0.00,  0.16078,  0.13725,  0.5451,  0.04706,  0.00964,  0.27246,  3.03906,  0.21375, ---, ---, ---, ---
4520, 3516, -1.56934,  6.36328,  2.08594,  1.00, -0.44094,  0.37008,  0.8189,  0.00,  0.16078,  0.13725,  0.5451,  0.12549,  0.3064,  1.00293,  2.33789,  0.11438, ---, ---, ---, ---
4521, 3517, -1.1748,  4.55859,  2.23047,  1.00, -0.43307, -0.05512,  0.89764,  0.00,  0.03137,  0.66275,  0.56078,  0.5451,  1.04785,  0.68164,  3.03906,  0.21375, ---, ---, ---, ---
4522, 3518, -0.63672,  5.63672,  3.42383,  1.00, -0.11811,  0.20472,  0.9685,  0.00,  0.16078,  0.86275,  0.54902,  0.12549,  0.75195,  0.01089,  3.03906,  0.21375, ---, ---, ---, ---
4523, 3519, -0.98584,  5.66016,  0.74805,  1.00, -0.83465,  0.35433,  0.4252,  0.00,  0.16078,  0.86275,  0.54902,  0.39216,  0.30396,  1.00586,  0.25537,  0.96338, ---, ---, ---, ---
4524, 3520,  0.39331,  5.98047,  2.12695,  1.00,  0.43307,  0.33858,  0.83465,  0.00,  0.36471,  0.98039,  0.52157,  0.32941,  0.01697,  0.25366,  3.03906,  0.21375, ---, ---, ---, ---
4525, 3519, -0.98584,  5.66016,  0.74805,  1.00, -0.83465,  0.35433,  0.4252,  0.00,  0.16078,  0.86275,  0.54902,  0.39216,  0.30396,  1.00586,  0.25537,  0.96338, ---, ---, ---, ---
4526, 3518, -0.63672,  5.63672,  3.42383,  1.00, -0.11811,  0.20472,  0.9685,  0.00,  0.16078,  0.86275,  0.54902,  0.12549,  0.75195,  0.01089,  3.03906,  0.21375, ---, ---, ---, ---
4527, 3521, -2.16797,  5.02734,  4.22266,  1.00, -0.43307,  0.06299,  0.89764,  0.00,  0.86275,  0.32941,  0.79608,  0.37647,  0.99658,  0.71875,  3.03906,  0.21375, ---, ---, ---, ---
4528, 3522, -0.77637,  5.78516,  2.94531,  1.00, -0.13386,  0.22047,  0.9685,  0.00,  0.86275,  0.32941,  0.79608,  0.29804,  0.00964,  0.27246,  3.03906,  0.21375, ---, ---, ---, ---
4529, 3523, -1.5332,  6.19531,  4.11719,  1.00, -0.19685,  0.23622,  0.95276,  0.00,  0.86275,  0.32941,  0.79608,  0.26667,  0.3064,  1.00293,  3.03906,  0.21375, ---, ---, ---, ---
4530, 3524, -0.69531,  4.73828,  3.86914,  1.00, -0.11811,  0.04724,  0.99213,  0.00,  0.64706,  0.81961,  0.8549,  0.52941,  1.04785,  0.68164,  3.03906,  0.21375, ---, ---, ---, ---
4531, 3525, -0.6084,  5.86719,  2.80859,  1.00, -0.11811,  0.23622,  0.9685,  0.00,  0.47451,  0.94118,  0.73725,  0.29804,  0.75195,  0.01089,  3.03906,  0.21375, ---, ---, ---, ---
4532, 3526, -2.3125,  4.94922,  4.34375,  1.00, -0.44094,  0.05512,  0.89764,  0.00,  0.47451,  0.94118,  0.73725,  0.68627,  0.30396,  1.00586,  3.03906,  0.21375, ---, ---, ---, ---
4533, 3527, -2.03906,  5.3125,  2.5918,  1.00, -0.48819,  0.09449,  0.86614,  0.00,  0.31373,  0.95686,  0.56471,  0.43922,  0.01697,  0.25366,  2.33789,  0.11438, ---, ---, ---, ---
4534, 3526, -2.3125,  4.94922,  4.34375,  1.00, -0.44094,  0.05512,  0.89764,  0.00,  0.47451,  0.94118,  0.73725,  0.68627,  0.30396,  1.00586,  3.03906,  0.21375, ---, ---, ---, ---
4535, 3525, -0.6084,  5.86719,  2.80859,  1.00, -0.11811,  0.23622,  0.9685,  0.00,  0.47451,  0.94118,  0.73725,  0.29804,  0.75195,  0.01089,  3.03906,  0.21375, ---, ---, ---, ---
4536, 3528, -2.00977,  6.65234,  5.65625,  1.00, -0.22047,  0.24409,  0.94488,  0.00,  0.6549,  0.1451,  0.81569,  0.21961,  0.99658,  0.71875,  3.03906,  0.21375, ---, ---, ---, ---
4537, 3529, -0.08093,  6.57813,  4.61328,  1.00,  0.12598,  0.32283,  0.93701,  0.00,  0.6549,  0.1451,  0.81569,  0.29804,  0.00964,  0.27246,  3.03906,  0.21375, ---, ---, ---, ---
4538, 3530, -0.75342,  7.33594,  5.80859,  1.00, -0.07874,  0.34646,  0.93701,  0.00,  0.6549,  0.1451,  0.81569,  0.39216,  0.3064,  1.00293,  3.03906,  0.21375, ---, ---, ---, ---
4539, 3531, -0.79102,  5.54297,  5.44531,  1.00, -0.10236,  0.10236,  0.99213,  0.00,  0.72549,  0.67451,  0.9098,  0.57647,  1.04785,  0.68164,  3.03906,  0.21375, ---, ---, ---, ---
4540, 3532,  0.14465,  6.5625,  4.50391,  1.00,  0.15748,  0.32283,  0.93701,  0.00,  0.67059,  0.87059,  0.78824,  0.09412,  0.75195,  0.01089,  3.03906,  0.21375, ---, ---, ---, ---
4541, 3533, -2.20703,  6.66406,  5.75391,  1.00, -0.23622,  0.24409,  0.94488,  0.00,  0.67059,  0.87059,  0.78824,  0.42353,  0.30396,  1.00586,  2.91211,  0.40259, ---, ---, ---, ---
4542, 3534, -1.4082,  6.91406,  3.99023,  1.00, -0.1811,  0.3622,  0.91339,  0.00,  0.57647,  0.98431,  0.60392,  0.42353,  0.01697,  0.25366,  3.03906,  0.21375, ---, ---, ---, ---
4543, 3533, -2.20703,  6.66406,  5.75391,  1.00, -0.23622,  0.24409,  0.94488,  0.00,  0.67059,  0.87059,  0.78824,  0.42353,  0.30396,  1.00586,  2.91211,  0.40259, ---, ---, ---, ---
4544, 3532,  0.14465,  6.5625,  4.50391,  1.00,  0.15748,  0.32283,  0.93701,  0.00,  0.67059,  0.87059,  0.78824,  0.09412,  0.75195,  0.01089,  3.03906,  0.21375, ---, ---, ---, ---
4545, 3535,  0.54297,  6.91016,  5.91016,  1.00,  0.17323,  0.30709,  0.93701,  0.00,  0.51373,  0.98824,  0.38824,  0.29804,  1.04785,  0.68164,  3.03906,  0.21375, ---, ---, ---, ---
4546, 3536,  2.0293,  6.63281,  4.88281,  1.00,  0.46457,  0.24409,  0.85039,  0.00,  0.52549,  0.88235,  0.17647,  0.70196,  0.30396,  1.00586,  3.03906,  0.21375, ---, ---, ---, ---
4547, 3537, -0.625,  6.68359,  4.73828,  1.00, -0.08661,  0.32283,  0.94488,  0.00,  0.52549,  0.88235,  0.17647,  0.51373,  0.75195,  0.01089,  3.03906,  0.21375, ---, ---, ---, ---
4548, 3538,  0.51611,  5.53125,  4.34375,  1.00,  0.19685,  0.11024,  0.97638,  0.00,  0.52941,  0.68627,  0.03922,  0.59216,  0.01697,  0.25366,  3.03906,  0.21375, ---, ---, ---, ---
4549, 3537, -0.625,  6.68359,  4.73828,  1.00, -0.08661,  0.32283,  0.94488,  0.00,  0.52549,  0.88235,  0.17647,  0.51373,  0.75195,  0.01089,  3.03906,  0.21375, ---, ---, ---, ---
4550, 3536,  2.0293,  6.63281,  4.88281,  1.00,  0.46457,  0.24409,  0.85039,  0.00,  0.52549,  0.88235,  0.17647,  0.70196,  0.30396,  1.00586,  3.03906,  0.21375, ---, ---, ---, ---
4551, 3539,  1.80957,  6.64063,  4.875,  1.00,  0.44882,  0.25197,  0.85827,  0.00,  0.47843,  0.80,  0.89804,  0.32941,  0.99658,  0.71875,  3.03906,  0.21375, ---, ---, ---, ---
4552, 3540,  0.85352,  7.46875,  4.19922,  1.00,  0.3622,  0.45669,  0.81102,  0.00,  0.47843,  0.80,  0.89804,  0.40784,  0.3064,  1.00293,  2.91211,  0.40259, ---, ---, ---, ---
4553, 3541, -0.37451,  6.66797,  4.74609,  1.00,  0.09449,  0.32283,  0.93701,  0.00,  0.47843,  0.80,  0.89804,  0.12549,  0.00964,  0.27246,  3.03906,  0.21375, ---, ---, ---, ---
4554, 3542,  0.29175,  6.52734,  6.71484,  1.00,  0.13386,  0.2126,  0.9685,  0.00,  0.7098,  0.07451,  0.34118,  0.62353,  0.99658,  0.71875,  3.03906,  0.21375, ---, ---, ---, ---
4555, 3543, -0.19043,  6.99219,  4.82031,  1.00,  0.11024,  0.34646,  0.92913,  0.00,  0.7098,  0.07451,  0.34118,  0.62353,  0.00964,  0.27246,  3.03906,  0.21375, ---, ---, ---, ---
4556, 3544,  0.89111,  7.1875,  5.74219,  1.00,  0.2126,  0.33071,  0.92126,  0.00,  0.7098,  0.07451,  0.34118,  0.85882,  0.3064,  1.00293,  3.03906,  0.21375, ---, ---, ---, ---
4557, 3545,  0.0549,  5.76953,  5.41406,  1.00,  0.13386,  0.1811,  0.97638,  0.00,  0.98431,  0.54118,  0.38824,  0.5451,  1.04785,  0.68164,  3.03906,  0.21375, ---, ---, ---, ---
4558, 3546, -0.23901,  7.03516,  4.59766,  1.00,  0.11024,  0.35433,  0.92913,  0.00,  0.92549,  0.76078,  0.4549,  0.60784,  0.75195,  0.01089,  3.03906,  0.21375, ---, ---, ---, ---
4559, 3547,  0.33618,  6.48438,  6.90625,  1.00,  0.14173,  0.2126,  0.9685,  0.00,  0.92549,  0.76078,  0.4549,  0.92157,  0.30396,  1.00586,  3.03906,  0.21375, ---, ---, ---, ---
4560, 3548, -0.90137,  7.34375,  5.94531,  1.00, -0.09449,  0.33858,  0.93701,  0.00,  0.76471,  0.92157,  0.53333,  0.74902,  0.01697,  0.25366,  2.91211,  0.40259, ---, ---, ---, ---
4561, 3547,  0.33618,  6.48438,  6.90625,  1.00,  0.14173,  0.2126,  0.9685,  0.00,  0.92549,  0.76078,  0.4549,  0.92157,  0.30396,  1.00586,  3.03906,  0.21375, ---, ---, ---, ---
4562, 3546, -0.23901,  7.03516,  4.59766,  1.00,  0.11024,  0.35433,  0.92913,  0.00,  0.92549,  0.76078,  0.4549,  0.60784,  0.75195,  0.01089,  3.03906,  0.21375, ---, ---, ---, ---
4563, 3549,  1.64746,  6.41406,  5.13672,  1.00,  0.4252,  0.22835,  0.87402,  0.00,  0.30588,  0.89804,  0.27059,  0.68627,  1.04785,  0.68164,  3.03906,  0.21375, ---, ---, ---, ---
4564, 3550,  2.02539,  5.65625,  3.49414,  1.00,  0.66929,  0.18898,  0.71654,  0.00,  0.19216,  0.71765,  0.16863,  0.59216,  0.30396,  1.00586,  3.03906,  0.21375, ---, ---, ---, ---
4565, 3551,  0.09442,  5.78516,  5.36328,  1.00,  0.14173,  0.1811,  0.97638,  0.00,  0.19216,  0.71765,  0.16863,  0.36078,  0.75195,  0.01089,  3.03906,  0.21375, ---, ---, ---, ---
4566, 3552,  0.90869,  4.50,  4.63281,  1.00,  0.40157, -0.04724,  0.91339,  0.00,  0.15294,  0.48235,  0.14118,  0.76471,  0.01697,  0.25366,  3.03906,  0.21375, ---, ---, ---, ---
4567, 3551,  0.09442,  5.78516,  5.36328,  1.00,  0.14173,  0.1811,  0.97638,  0.00,  0.19216,  0.71765,  0.16863,  0.36078,  0.75195,  0.01089,  3.03906,  0.21375, ---, ---, ---, ---
4568, 3550,  2.02539,  5.65625,  3.49414,  1.00,  0.66929,  0.18898,  0.71654,  0.00,  0.19216,  0.71765,  0.16863,  0.59216,  0.30396,  1.00586,  3.03906,  0.21375, ---, ---, ---, ---
4569, 3553,  1.86621,  5.67188,  3.64844,  1.00,  0.65354,  0.18898,  0.73228,  0.00,  0.68235,  0.93725,  0.66275,  0.31373,  0.99658,  0.71875,  3.03906,  0.21375, ---, ---, ---, ---
4570, 3554,  0.52002,  6.21484,  3.68945,  1.00,  0.3937,  0.24409,  0.88976,  0.00,  0.68235,  0.93725,  0.66275,  0.29804,  0.3064,  1.00293,  3.03906,  0.21375, ---, ---, ---, ---
4571, 3555,  0.27344,  5.76172,  5.18359,  1.00,  0.16535,  0.1811,  0.9685,  0.00,  0.68235,  0.93725,  0.66275,  0.00,  0.00964,  0.27246,  3.03906,  0.21375, ---, ---, ---, ---
4572, 3556,  1.24316,  4.66797,  6.91797,  1.00,  0.23622,  0.01575,  0.9685,  0.00,  0.58039,  0.10196,  0.20784,  0.68627,  0.99658,  0.71875,  3.03906,  0.21375, ---, ---, ---, ---
4573, 3557,  0.729,  5.75,  5.3125,  1.00,  0.20472,  0.17323,  0.96063,  0.00,  0.58039,  0.10196,  0.20784,  0.74902,  0.00964,  0.27246,  3.03906,  0.21375, ---, ---, ---, ---
4574, 3558,  1.89941,  5.42578,  6.07031,  1.00,  0.41732,  0.08661,  0.90551,  0.00,  0.58039,  0.10196,  0.20784,  0.96863,  0.3064,  1.00293,  3.03906,  0.21375, ---, ---, ---, ---
4575, 3559,  0.70508,  4.39063,  5.52734,  1.00,  0.20472, -0.04724,  0.97638,  0.00,  0.96863,  0.46275,  0.32941,  0.90588,  1.04785,  0.68164,  3.03906,  0.21375, ---, ---, ---, ---
4576, 3560,  0.67383,  5.86719,  5.12109,  1.00,  0.20472,  0.18898,  0.96063,  0.00,  0.97255,  0.66275,  0.45882,  0.78039,  0.75195,  0.01089,  3.03906,  0.21375, ---, ---, ---, ---
4577, 3561,  1.29199,  4.5625,  7.08203,  1.00,  0.23622, -0.02362,  0.9685,  0.00,  0.97255,  0.66275,  0.45882,  1.00,  0.30396,  1.00586,  3.03906,  0.21375, ---, ---, ---, ---
4578, 3562,  0.23975,  5.91406,  6.58203,  1.00,  0.13386,  0.16535,  0.97638,  0.00,  0.86667,  0.82353,  0.60,  0.90588,  0.01697,  0.25366,  3.03906,  0.21375, ---, ---, ---, ---
4579, 3561,  1.29199,  4.5625,  7.08203,  1.00,  0.23622, -0.02362,  0.9685,  0.00,  0.97255,  0.66275,  0.45882,  1.00,  0.30396,  1.00586,  3.03906,  0.21375, ---, ---, ---, ---
4580, 3560,  0.67383,  5.86719,  5.12109,  1.00,  0.20472,  0.18898,  0.96063,  0.00,  0.97255,  0.66275,  0.45882,  0.78039,  0.75195,  0.01089,  3.03906,  0.21375, ---, ---, ---, ---
4581, 3563, -0.14526,  5.77734,  6.32422,  1.00,  0.10236,  0.11811,  0.98425,  0.00,  0.56863,  0.94902,  0.29412,  0.73333,  1.04785,  0.68164,  3.03906,  0.21375, ---, ---, ---, ---
4582, 3564,  1.55469,  5.28516,  5.8125,  1.00,  0.40157,  0.07874,  0.91339,  0.00,  0.62745,  0.80,  0.12157,  0.50196,  0.30396,  1.00586,  3.03906,  0.21375, ---, ---, ---, ---
4583, 3565, -0.98486,  5.28125,  4.95313,  1.00, -0.12598,  0.08661,  0.98425,  0.00,  0.62745,  0.80,  0.12157,  0.68627,  0.75195,  0.01089,  3.03906,  0.21375, ---, ---, ---, ---
4584, 3566,  0.16895,  4.07031,  5.13281,  1.00,  0.14961, -0.07874,  0.98425,  0.00,  0.65882,  0.58039,  0.03137,  0.90588,  0.01697,  0.25366,  3.03906,  0.21375, ---, ---, ---, ---
4585, 3565, -0.98486,  5.28125,  4.95313,  1.00, -0.12598,  0.08661,  0.98425,  0.00,  0.62745,  0.80,  0.12157,  0.68627,  0.75195,  0.01089,  3.03906,  0.21375, ---, ---, ---, ---
4586, 3564,  1.55469,  5.28516,  5.8125,  1.00,  0.40157,  0.07874,  0.91339,  0.00,  0.62745,  0.80,  0.12157,  0.50196,  0.30396,  1.00586,  3.03906,  0.21375, ---, ---, ---, ---
4587, 3567,  1.34277,  5.28906,  5.74219,  1.00,  0.38583,  0.07874,  0.92126,  0.00,  0.39216,  0.88235,  0.80392,  0.23529,  0.99658,  0.71875,  3.03906,  0.21375, ---, ---, ---, ---
4588, 3568,  0.6333,  5.94531,  4.66797,  1.00,  0.20472,  0.20472,  0.96063,  0.00,  0.39216,  0.88235,  0.80392,  0.31373,  0.3064,  1.00293,  3.03906,  0.21375, ---, ---, ---, ---
4589, 3569, -0.74365,  5.26953,  5.02734,  1.00, -0.10236,  0.07874,  0.99213,  0.00,  0.39216,  0.88235,  0.80392,  0.26667,  0.00964,  0.27246,  3.03906,  0.21375, ---, ---, ---, ---
4590, 3570,  0.1488,  4.28516,  6.91406,  1.00,  0.12598, -0.04724,  0.99213,  0.00,  0.81961,  0.27451,  0.19216,  0.67059,  0.99658,  0.71875,  3.03906,  0.21375, ---, ---, ---, ---
4591, 3571, -0.69238,  5.24219,  5.33984,  1.00, -0.09449,  0.07874,  0.99213,  0.00,  0.81961,  0.27451,  0.19216,  0.76471,  0.00964,  0.27246,  3.03906,  0.21375, ---, ---, ---, ---
4592, 3572,  0.37231,  5.44141,  6.30078,  1.00,  0.15748,  0.08661,  0.98425,  0.00,  0.81961,  0.27451,  0.19216,  0.74902,  0.3064,  1.00293,  3.03906,  0.21375, ---, ---, ---, ---
4593, 3573,  0.02522,  4.05078,  5.39844,  1.00,  0.13386, -0.07874,  0.98425,  0.00,  0.92549,  0.74902,  0.42745,  0.81176,  1.04785,  0.68164,  3.03906,  0.21375, ---, ---, ---, ---
4594, 3574, -0.77979,  5.34766,  5.15234,  1.00, -0.10236,  0.08661,  0.99213,  0.00,  0.80392,  0.8902,  0.57647,  0.60784,  0.75195,  0.01089,  3.03906,  0.21375, ---, ---, ---, ---
4595, 3575,  0.22839,  4.1875,  7.07422,  1.00,  0.12598, -0.05512,  0.99213,  0.00,  0.80392,  0.8902,  0.57647,  0.96863,  0.30396,  1.00586,  3.03906,  0.21375, ---, ---, ---, ---
4596, 3576, -1.3457,  4.85547,  6.50,  1.00, -0.14173,  0.03937,  0.99213,  0.00,  0.61176,  0.94118,  0.70588,  0.93725,  0.01697,  0.25366,  3.03906,  0.21375, ---, ---, ---, ---
4597, 3575,  0.22839,  4.1875,  7.07422,  1.00,  0.12598, -0.05512,  0.99213,  0.00,  0.80392,  0.8902,  0.57647,  0.96863,  0.30396,  1.00586,  3.03906,  0.21375, ---, ---, ---, ---
4598, 3574, -0.77979,  5.34766,  5.15234,  1.00, -0.10236,  0.08661,  0.99213,  0.00,  0.80392,  0.8902,  0.57647,  0.60784,  0.75195,  0.01089,  3.03906,  0.21375, ---, ---, ---, ---
4599, 3577, -0.97705,  6.53516,  6.05469,  1.00, -0.11024,  0.22835,  0.9685,  0.00,  0.59216,  0.98824,  0.43529,  0.73333,  1.04785,  0.68164,  3.03906,  0.21375, ---, ---, ---, ---
4600, 3578,  0.84131,  6.21484,  6.17188,  1.00,  0.20472,  0.19685,  0.96063,  0.00,  0.72941,  0.88235,  0.27451,  0.74902,  0.30396,  1.00586,  3.03906,  0.21375, ---, ---, ---, ---
4601, 3579, -1.16309,  6.35547,  4.38281,  1.00, -0.14961,  0.24409,  0.96063,  0.00,  0.72941,  0.88235,  0.27451,  0.47059,  0.75195,  0.01089,  3.03906,  0.21375, ---, ---, ---, ---
4602, 3580, -0.03473,  5.15625,  4.75781,  1.00,  0.14173,  0.07087,  0.98425,  0.00,  0.81569,  0.6902,  0.16078,  0.68627,  0.01697,  0.25366,  3.03906,  0.21375, ---, ---, ---, ---
4603, 3579, -1.16309,  6.35547,  4.38281,  1.00, -0.14961,  0.24409,  0.96063,  0.00,  0.72941,  0.88235,  0.27451,  0.47059,  0.75195,  0.01089,  3.03906,  0.21375, ---, ---, ---, ---
4604, 3578,  0.84131,  6.21484,  6.17188,  1.00,  0.20472,  0.19685,  0.96063,  0.00,  0.72941,  0.88235,  0.27451,  0.74902,  0.30396,  1.00586,  3.03906,  0.21375, ---, ---, ---, ---
4605, 3581,  0.67334,  6.23047,  6.02734,  1.00,  0.18898,  0.20472,  0.96063,  0.00,  0.24314,  0.80,  0.80784,  0.37647,  0.99658,  0.71875,  3.03906,  0.21375, ---, ---, ---, ---
4606, 3582,  0.36133,  7.10938,  4.91406,  1.00,  0.16535,  0.35433,  0.92126,  0.00,  0.24314,  0.80,  0.80784,  0.50196,  0.3064,  1.00293,  3.03906,  0.21375, ---, ---, ---, ---
4607, 3583, -0.96973,  6.33203,  4.54688,  1.00, -0.13386,  0.23622,  0.96063,  0.00,  0.24314,  0.80,  0.80784,  0.23529,  0.00964,  0.27246,  3.03906,  0.21375, ---, ---, ---, ---
4608, 3584, -2.67383,  6.01563,  5.73828,  1.00, -0.40157,  0.18898,  0.89764,  0.00,  0.76863,  0.19216,  0.78824,  0.71765,  0.99658,  0.71875,  3.03906,  0.21375, ---, ---, ---, ---
4609, 3585, -0.99414,  6.67578,  4.86719,  1.00, -0.12598,  0.32283,  0.93701,  0.00,  0.76863,  0.19216,  0.78824,  0.3451,  0.00964,  0.27246,  3.03906,  0.21375, ---, ---, ---, ---
4610, 3586, -1.83008,  6.98828,  5.98828,  1.00, -0.18898,  0.30709,  0.92913,  0.00,  0.76863,  0.19216,  0.78824,  0.67059,  0.3064,  1.00293,  2.91211,  0.40259, ---, ---, ---, ---
4611, 3587, -1.26758,  5.48828,  5.51172,  1.00, -0.14961,  0.09449,  0.98425,  0.00,  0.64314,  0.70196,  0.93333,  0.71765,  1.04785,  0.68164,  3.03906,  0.21375, ---, ---, ---, ---
4612, 3588, -0.79541,  6.74609,  4.77734,  1.00, -0.10236,  0.33071,  0.93701,  0.00,  0.52157,  0.87451,  0.82745,  0.20392,  0.75195,  0.01089,  3.03906,  0.21375, ---, ---, ---, ---
4613, 3589, -2.8457,  5.95313,  5.82031,  1.00, -0.40945,  0.1811,  0.88976,  0.00,  0.52157,  0.87451,  0.82745,  0.78039,  0.30396,  1.00586,  2.33789,  0.11438, ---, ---, ---, ---
4614, 3590, -2.22656,  6.58203,  4.27344,  1.00, -0.40945,  0.32283,  0.85039,  0.00,  0.39608,  0.96471,  0.64706,  0.4549,  0.01697,  0.25366,  2.33789,  0.11438, ---, ---, ---, ---
4615, 3589, -2.8457,  5.95313,  5.82031,  1.00, -0.40945,  0.1811,  0.88976,  0.00,  0.52157,  0.87451,  0.82745,  0.78039,  0.30396,  1.00586,  2.33789,  0.11438, ---, ---, ---, ---
4616, 3588, -0.79541,  6.74609,  4.77734,  1.00, -0.10236,  0.33071,  0.93701,  0.00,  0.52157,  0.87451,  0.82745,  0.20392,  0.75195,  0.01089,  3.03906,  0.21375, ---, ---, ---, ---
4617, 3591, -0.78467,  11.74219, -1.8418,  1.00, -0.05512,  0.90551, -0.4252,  0.00,  0.16471,  0.14902,  0.38039,  0.20392,  0.99658,  0.71875, -0.52246,  0.80566, ---, ---, ---, ---
