VTX, IDX, POSITION.x, POSITION.y, POSITION.z, POSITION.w, NORMAL.x, NORMAL.y, NORMAL.z, NORMAL.w, COLOR.x, COLOR.y, COLOR.z, COLOR.w, TEXCOORD0.x, TEXCOORD0.y, TEXCOORD1.x, TEXCOORD1.y, TANGENT.x, TANGENT.y, TANGENT.z, TANGENT.w
1492, 938,  0.80225,  2.82227, -1.54883,  1.00,  0.48819,  0.37008, -0.79528,  0.00,  0.54118,  0.81961,  0.88235,  0.76863,  0.54004,  0.0039,  0.12573,  0.81201, ---, ---, ---, ---
1493, 941,  0.65088,  2.41797, -1.63867,  1.00,  0.3937,  0.26772, -0.87402,  0.00,  0.79608,  0.69804,  0.85098,  0.98431,  0.94971,  0.22192,  0.12573,  0.81201, ---, ---, ---, ---
1494, 942,  0.00983,  2.38867, -0.98193,  1.00,  0.08661,  0.33071, -0.93701,  0.00,  0.36471,  0.96863,  0.39608,  0.60784,  0.88281,  0.69629,  0.12573,  0.81201, ---, ---, ---, ---
1495, 943,  0.24451,  2.04883, -0.73047,  1.00,  0.43307,  0.23622, -0.87402,  0.00,  0.18824,  0.76078,  0.20784,  0.55294,  0.42188,  0.8999,  0.12573,  0.81201, ---, ---, ---, ---
1496, 944,  0.5625,  2.43164, -1.55566,  1.00,  0.37008,  0.28346, -0.88189,  0.00,  0.31765,  0.94118,  0.34902,  0.60,  0.54004,  0.0039,  0.12573,  0.81201, ---, ---, ---, ---
1497, 945,  0.77295,  2.08984, -1.25293,  1.00,  0.59055,  0.20472, -0.77953,  0.00,  0.16863,  0.70196,  0.18824,  0.87451,  0.09113,  0.2561,  0.12573,  0.81201, ---, ---, ---, ---
1498, 944,  0.5625,  2.43164, -1.55566,  1.00,  0.37008,  0.28346, -0.88189,  0.00,  0.31765,  0.94118,  0.34902,  0.60,  0.54004,  0.0039,  0.12573,  0.81201, ---, ---, ---, ---
1499, 943,  0.24451,  2.04883, -0.73047,  1.00,  0.43307,  0.23622, -0.87402,  0.00,  0.18824,  0.76078,  0.20784,  0.55294,  0.42188,  0.8999,  0.12573,  0.81201, ---, ---, ---, ---
1500, 945,  0.77295,  2.08984, -1.25293,  1.00,  0.59055,  0.20472, -0.77953,  0.00,  0.16863,  0.70196,  0.18824,  0.87451,  0.09113,  0.2561,  0.12573,  0.81201, ---, ---, ---, ---
1501, 943,  0.24451,  2.04883, -0.73047,  1.00,  0.43307,  0.23622, -0.87402,  0.00,  0.18824,  0.76078,  0.20784,  0.55294,  0.42188,  0.8999,  0.12573,  0.81201, ---, ---, ---, ---
1502, 946,  0.4939,  1.85352, -0.9707,  1.00,  0.50394,  0.15748, -0.85039,  0.00,  0.1451,  0.5098,  0.14902,  0.95294,  0.05051,  0.69678,  0.12573,  0.81201, ---, ---, ---, ---
1503, 942,  0.00983,  2.38867, -0.98193,  1.00,  0.08661,  0.33071, -0.93701,  0.00,  0.36471,  0.96863,  0.39608,  0.60784,  0.88281,  0.69629,  0.12573,  0.81201, ---, ---, ---, ---
1504, 944,  0.5625,  2.43164, -1.55566,  1.00,  0.37008,  0.28346, -0.88189,  0.00,  0.31765,  0.94118,  0.34902,  0.60,  0.54004,  0.0039,  0.12573,  0.81201, ---, ---, ---, ---
1505, 947,  0.10999,  2.38867, -1.46973,  1.00,  0.10236,  0.28346, -0.95276,  0.00,  0.5098,  0.99608,  0.54902,  0.60784,  0.94971,  0.22192,  0.12573,  0.81201, ---, ---, ---, ---
1506, 948,  0.7251,  1.30957,  0.16968,  1.00,  0.90551,  0.02362,  0.41732,  0.00,  0.79216,  0.81961,  0.25098,  0.81176,  0.88281,  0.69629,  3.375,  0.85596, ---, ---, ---, ---
1507, 949,  0.19751,  1.37402,  0.17188,  1.00,  0.48819,  0.03937,  0.87402,  0.00,  0.79608,  0.89804,  0.57255,  0.67843,  0.42188,  0.8999,  3.375,  0.85596, ---, ---, ---, ---
1508, 950,  0.85645,  1.83008,  0.8584,  1.00,  0.66142,  0.14173,  0.73228,  0.00,  0.80392,  0.85098,  0.31373,  0.86667,  0.54004,  0.0039,  3.375,  0.85596, ---, ---, ---, ---
1509, 951,  0.30933,  1.87305,  0.80518,  1.00,  0.37008,  0.16535,  0.91339,  0.00,  0.78431,  0.8902,  0.63529,  0.82745,  0.09113,  0.2561,  3.00195,  0.58057, ---, ---, ---, ---
1510, 950,  0.85645,  1.83008,  0.8584,  1.00,  0.66142,  0.14173,  0.73228,  0.00,  0.80392,  0.85098,  0.31373,  0.86667,  0.54004,  0.0039,  3.375,  0.85596, ---, ---, ---, ---
1511, 949,  0.19751,  1.37402,  0.17188,  1.00,  0.48819,  0.03937,  0.87402,  0.00,  0.79608,  0.89804,  0.57255,  0.67843,  0.42188,  0.8999,  3.375,  0.85596, ---, ---, ---, ---
1512, 951,  0.30933,  1.87305,  0.80518,  1.00,  0.37008,  0.16535,  0.91339,  0.00,  0.78431,  0.8902,  0.63529,  0.82745,  0.09113,  0.2561,  3.00195,  0.58057, ---, ---, ---, ---
1513, 949,  0.19751,  1.37402,  0.17188,  1.00,  0.48819,  0.03937,  0.87402,  0.00,  0.79608,  0.89804,  0.57255,  0.67843,  0.42188,  0.8999,  3.375,  0.85596, ---, ---, ---, ---
1514, 952,  0.06769,  1.49805,  0.56689,  1.00,  0.14961,  0.07087,  0.98425,  0.00,  0.70588,  0.83137,  0.81176,  0.70196,  0.05051,  0.69678,  2.49805,  0.65674, ---, ---, ---, ---
1515, 948,  0.7251,  1.30957,  0.16968,  1.00,  0.90551,  0.02362,  0.41732,  0.00,  0.79216,  0.81961,  0.25098,  0.81176,  0.88281,  0.69629,  3.375,  0.85596, ---, ---, ---, ---
1516, 950,  0.85645,  1.83008,  0.8584,  1.00,  0.66142,  0.14173,  0.73228,  0.00,  0.80392,  0.85098,  0.31373,  0.86667,  0.54004,  0.0039,  3.375,  0.85596, ---, ---, ---, ---
1517, 953,  0.95996,  1.37695,  0.65723,  1.00,  0.76378,  0.0315,  0.64567,  0.00,  0.72157,  0.6902,  0.09412,  0.96863,  0.94971,  0.22192,  3.375,  0.85596, ---, ---, ---, ---
1518, 954,  0.604,  1.59082,  0.58838,  1.00,  0.66929,  0.08661,  0.73228,  0.00,  0.56471,  0.89804,  0.20392,  0.57647,  0.88281,  0.69629,  3.375,  0.85596, ---, ---, ---, ---
1519, 955,  0.22168,  1.5459,  0.24377,  1.00,  0.48031,  0.07874,  0.87402,  0.00,  0.78824,  0.90588,  0.45098,  0.67451,  0.42188,  0.8999,  3.375,  0.85596, ---, ---, ---, ---
1520, 956,  0.13489,  2.02734,  1.14648,  1.00,  0.13386,  0.18898,  0.97638,  0.00,  0.61961,  0.91373,  0.24706,  0.75294,  0.54004,  0.0039,  3.00195,  0.58057, ---, ---, ---, ---
1521, 957, -0.22083,  1.96387,  0.75,  1.00, -0.1811,  0.18898,  0.9685,  0.00,  0.81961,  0.88627,  0.50196,  0.67059,  0.09113,  0.2561,  3.00195,  0.58057, ---, ---, ---, ---
1522, 956,  0.13489,  2.02734,  1.14648,  1.00,  0.13386,  0.18898,  0.97638,  0.00,  0.61961,  0.91373,  0.24706,  0.75294,  0.54004,  0.0039,  3.00195,  0.58057, ---, ---, ---, ---
1523, 955,  0.22168,  1.5459,  0.24377,  1.00,  0.48031,  0.07874,  0.87402,  0.00,  0.78824,  0.90588,  0.45098,  0.67451,  0.42188,  0.8999,  3.375,  0.85596, ---, ---, ---, ---
1524, 957, -0.22083,  1.96387,  0.75,  1.00, -0.1811,  0.18898,  0.9685,  0.00,  0.81961,  0.88627,  0.50196,  0.67059,  0.09113,  0.2561,  3.00195,  0.58057, ---, ---, ---, ---
1525, 955,  0.22168,  1.5459,  0.24377,  1.00,  0.48031,  0.07874,  0.87402,  0.00,  0.78824,  0.90588,  0.45098,  0.67451,  0.42188,  0.8999,  3.375,  0.85596, ---, ---, ---, ---
1526, 958, -0.15051,  1.58984,  0.43823,  1.00, -0.17323,  0.08661,  0.98425,  0.00,  0.87843,  0.78431,  0.66275,  0.6549,  0.05051,  0.69678,  2.49805,  0.65674, ---, ---, ---, ---
1527, 954,  0.604,  1.59082,  0.58838,  1.00,  0.66929,  0.08661,  0.73228,  0.00,  0.56471,  0.89804,  0.20392,  0.57647,  0.88281,  0.69629,  3.375,  0.85596, ---, ---, ---, ---
1528, 956,  0.13489,  2.02734,  1.14648,  1.00,  0.13386,  0.18898,  0.97638,  0.00,  0.61961,  0.91373,  0.24706,  0.75294,  0.54004,  0.0039,  3.00195,  0.58057, ---, ---, ---, ---
1529, 959,  0.43896,  1.64355,  1.08984,  1.00,  0.37008,  0.09449,  0.92126,  0.00,  0.40392,  0.79608,  0.1098,  1.00,  0.94971,  0.22192,  3.00195,  0.58057, ---, ---, ---, ---
1530, 960,  0.59668,  2.05664,  0.73438,  1.00,  0.53543,  0.2126,  0.8189,  0.00,  0.64706,  0.67843,  0.0549,  0.84314,  0.88281,  0.69629,  3.375,  0.85596, ---, ---, ---, ---
1531, 961,  0.26025,  2.04102,  0.38599,  1.00,  0.44882,  0.23622,  0.85827,  0.00,  0.89804,  0.69412,  0.26667,  0.57255,  0.42188,  0.8999,  3.375,  0.85596, ---, ---, ---, ---
1532, 962,  0.38721,  2.7832,  0.98486,  1.00,  0.33071,  0.3937,  0.85827,  0.00,  0.7098,  0.68627,  0.08627,  0.53333,  0.54004,  0.0039,  3.16211,  0.97412, ---, ---, ---, ---
1533, 963,  0.06604,  2.72461,  0.60205,  1.00,  0.12598,  0.44094,  0.88976,  0.00,  0.92941,  0.68627,  0.32549,  0.62353,  0.09113,  0.2561,  2.91406,  0.81982, ---, ---, ---, ---
1534, 962,  0.38721,  2.7832,  0.98486,  1.00,  0.33071,  0.3937,  0.85827,  0.00,  0.7098,  0.68627,  0.08627,  0.53333,  0.54004,  0.0039,  3.16211,  0.97412, ---, ---, ---, ---
1535, 961,  0.26025,  2.04102,  0.38599,  1.00,  0.44882,  0.23622,  0.85827,  0.00,  0.89804,  0.69412,  0.26667,  0.57255,  0.42188,  0.8999,  3.375,  0.85596, ---, ---, ---, ---
1536, 963,  0.06604,  2.72461,  0.60205,  1.00,  0.12598,  0.44094,  0.88976,  0.00,  0.92941,  0.68627,  0.32549,  0.62353,  0.09113,  0.2561,  2.91406,  0.81982, ---, ---, ---, ---
1537, 961,  0.26025,  2.04102,  0.38599,  1.00,  0.44882,  0.23622,  0.85827,  0.00,  0.89804,  0.69412,  0.26667,  0.57255,  0.42188,  0.8999,  3.375,  0.85596, ---, ---, ---, ---
1538, 964, -0.03271,  2.29297,  0.47168,  1.00,  0.08661,  0.29921,  0.95276,  0.00,  0.97647,  0.64706,  0.51373,  0.43922,  0.05051,  0.69678,  2.91406,  0.81982, ---, ---, ---, ---
1539, 960,  0.59668,  2.05664,  0.73438,  1.00,  0.53543,  0.2126,  0.8189,  0.00,  0.64706,  0.67843,  0.0549,  0.84314,  0.88281,  0.69629,  3.375,  0.85596, ---, ---, ---, ---
1540, 962,  0.38721,  2.7832,  0.98486,  1.00,  0.33071,  0.3937,  0.85827,  0.00,  0.7098,  0.68627,  0.08627,  0.53333,  0.54004,  0.0039,  3.16211,  0.97412, ---, ---, ---, ---
1541, 965,  0.47803,  2.35156,  1.11816,  1.00,  0.3622,  0.26772,  0.88976,  0.00,  0.44314,  0.61961,  0.01961,  0.8902,  0.94971,  0.22192,  3.00195,  0.58057, ---, ---, ---, ---
1542, 966,  0.68701,  2.73828,  0.08276,  1.00,  0.83465,  0.44882,  0.33071,  0.00,  0.83137,  0.84706,  0.63922,  0.63922,  0.88281,  0.69629,  3.16211,  0.97412, ---, ---, ---, ---
1543, 967,  0.31909,  2.52734,  0.32495,  1.00,  0.6063,  0.38583,  0.69291,  0.00,  0.67059,  0.73725,  0.90588,  0.6549,  0.42188,  0.8999,  3.375,  0.85596, ---, ---, ---, ---
1544, 968,  0.80127,  3.31055,  0.63428,  1.00,  0.6063,  0.55906,  0.56693,  0.00,  0.80784,  0.83529,  0.70588,  0.66667,  0.54004,  0.0039,  3.16211,  0.97412, ---, ---, ---, ---
1545, 969,  0.40771,  3.06445,  0.83838,  1.00,  0.3622,  0.49606,  0.7874,  0.00,  0.63137,  0.69804,  0.94118,  0.62353,  0.09113,  0.2561,  3.16211,  0.97412, ---, ---, ---, ---
1546, 968,  0.80127,  3.31055,  0.63428,  1.00,  0.6063,  0.55906,  0.56693,  0.00,  0.80784,  0.83529,  0.70588,  0.66667,  0.54004,  0.0039,  3.16211,  0.97412, ---, ---, ---, ---
1547, 967,  0.31909,  2.52734,  0.32495,  1.00,  0.6063,  0.38583,  0.69291,  0.00,  0.67059,  0.73725,  0.90588,  0.6549,  0.42188,  0.8999,  3.375,  0.85596, ---, ---, ---, ---
1548, 969,  0.40771,  3.06445,  0.83838,  1.00,  0.3622,  0.49606,  0.7874,  0.00,  0.63137,  0.69804,  0.94118,  0.62353,  0.09113,  0.2561,  3.16211,  0.97412, ---, ---, ---, ---
1549, 967,  0.31909,  2.52734,  0.32495,  1.00,  0.6063,  0.38583,  0.69291,  0.00,  0.67059,  0.73725,  0.90588,  0.6549,  0.42188,  0.8999,  3.375,  0.85596, ---, ---, ---, ---
1550, 970,  0.34131,  2.62109,  0.71191,  1.00,  0.38583,  0.37795,  0.84252,  0.00,  0.4902,  0.57255,  0.99608,  0.52941,  0.05051,  0.69678,  3.375,  0.85596, ---, ---, ---, ---
1551, 966,  0.68701,  2.73828,  0.08276,  1.00,  0.83465,  0.44882,  0.33071,  0.00,  0.83137,  0.84706,  0.63922,  0.63922,  0.88281,  0.69629,  3.16211,  0.97412, ---, ---, ---, ---
1552, 968,  0.80127,  3.31055,  0.63428,  1.00,  0.6063,  0.55906,  0.56693,  0.00,  0.80784,  0.83529,  0.70588,  0.66667,  0.54004,  0.0039,  3.16211,  0.97412, ---, ---, ---, ---
1553, 971,  1.01074,  2.98438,  0.37598,  1.00,  0.79528,  0.46457,  0.40157,  0.00,  0.86275,  0.83529,  0.42745,  0.21961,  0.94971,  0.22192,  3.16211,  0.97412, ---, ---, ---, ---
1554, 972, -0.64063,  2.16797, -0.73584,  1.00, -0.69291,  0.25197, -0.67717,  0.00,  0.42745,  0.99608,  0.47843,  0.59216,  0.88281,  0.69629, -0.70605,  0.52148, ---, ---, ---, ---
1555, 973, -0.22046,  1.93652, -0.68457,  1.00, -0.40157,  0.18898, -0.89764,  0.00,  0.40392,  0.86667,  0.17255,  0.59608,  0.42188,  0.8999,  0.12573,  0.81201, ---, ---, ---, ---
1556, 974, -0.55322,  2.27734, -1.51758,  1.00, -0.34646,  0.24409, -0.90551,  0.00,  0.41961,  0.98431,  0.40784,  0.41961,  0.54004,  0.0039,  0.12573,  0.81201, ---, ---, ---, ---
1557, 975, -0.12225,  2.04492, -1.41016,  1.00, -0.08661,  0.19685, -0.97638,  0.00,  0.40,  0.81961,  0.12941,  0.76471,  0.09113,  0.2561,  0.12573,  0.81201, ---, ---, ---, ---
1558, 974, -0.55322,  2.27734, -1.51758,  1.00, -0.34646,  0.24409, -0.90551,  0.00,  0.41961,  0.98431,  0.40784,  0.41961,  0.54004,  0.0039,  0.12573,  0.81201, ---, ---, ---, ---
1559, 973, -0.22046,  1.93652, -0.68457,  1.00, -0.40157,  0.18898, -0.89764,  0.00,  0.40392,  0.86667,  0.17255,  0.59608,  0.42188,  0.8999,  0.12573,  0.81201, ---, ---, ---, ---
1560, 975, -0.12225,  2.04492, -1.41016,  1.00, -0.08661,  0.19685, -0.97638,  0.00,  0.40,  0.81961,  0.12941,  0.76471,  0.09113,  0.2561,  0.12573,  0.81201, ---, ---, ---, ---
1561, 973, -0.22046,  1.93652, -0.68457,  1.00, -0.40157,  0.18898, -0.89764,  0.00,  0.40392,  0.86667,  0.17255,  0.59608,  0.42188,  0.8999,  0.12573,  0.81201, ---, ---, ---, ---
1562, 976, -0.1095,  1.78418, -1.03223,  1.00, -0.11811,  0.14961, -0.98425,  0.00,  0.41569,  0.64706,  0.03137,  0.81176,  0.05051,  0.69678,  0.12573,  0.81201, ---, ---, ---, ---
1563, 972, -0.64063,  2.16797, -0.73584,  1.00, -0.69291,  0.25197, -0.67717,  0.00,  0.42745,  0.99608,  0.47843,  0.59216,  0.88281,  0.69629, -0.70605,  0.52148, ---, ---, ---, ---
1564, 974, -0.55322,  2.27734, -1.51758,  1.00, -0.34646,  0.24409, -0.90551,  0.00,  0.41961,  0.98431,  0.40784,  0.41961,  0.54004,  0.0039,  0.12573,  0.81201, ---, ---, ---, ---
1565, 977, -0.83936,  2.12891, -1.18848,  1.00, -0.61417,  0.22047, -0.75591,  0.00,  0.4549,  0.96078,  0.68627,  0.70196,  0.94971,  0.22192,  0.12573,  0.81201, ---, ---, ---, ---
1566, 978, -0.94189,  2.46484, -0.76465,  1.00, -0.80315,  0.32283, -0.50394,  0.00,  0.24706,  0.92941,  0.45882,  0.6549,  0.88281,  0.69629, -0.70605,  0.52148, ---, ---, ---, ---
1567, 979, -0.5083,  2.24219, -0.86816,  1.00, -0.49606,  0.27559, -0.82677,  0.00,  0.31765,  0.81569,  0.15686,  0.62745,  0.42188,  0.8999,  0.12573,  0.81201, ---, ---, ---, ---
1568, 980, -0.96729,  2.88086, -1.47266,  1.00, -0.54331,  0.38583, -0.74803,  0.00,  0.2549,  0.92157,  0.38824,  0.84706,  0.54004,  0.0039, -0.17505,  0.82471, ---, ---, ---, ---
1569, 981, -0.51416,  2.63477, -1.52539,  1.00, -0.30709,  0.33071, -0.88976,  0.00,  0.34118,  0.77255,  0.11373,  0.6549,  0.09113,  0.2561,  0.12573,  0.81201, ---, ---, ---, ---
1570, 980, -0.96729,  2.88086, -1.47266,  1.00, -0.54331,  0.38583, -0.74803,  0.00,  0.2549,  0.92157,  0.38824,  0.84706,  0.54004,  0.0039, -0.17505,  0.82471, ---, ---, ---, ---
1571, 979, -0.5083,  2.24219, -0.86816,  1.00, -0.49606,  0.27559, -0.82677,  0.00,  0.31765,  0.81569,  0.15686,  0.62745,  0.42188,  0.8999,  0.12573,  0.81201, ---, ---, ---, ---
1572, 981, -0.51416,  2.63477, -1.52539,  1.00, -0.30709,  0.33071, -0.88976,  0.00,  0.34118,  0.77255,  0.11373,  0.6549,  0.09113,  0.2561,  0.12573,  0.81201, ---, ---, ---, ---
1573, 979, -0.5083,  2.24219, -0.86816,  1.00, -0.49606,  0.27559, -0.82677,  0.00,  0.31765,  0.81569,  0.15686,  0.62745,  0.42188,  0.8999,  0.12573,  0.81201, ---, ---, ---, ---
1574, 982, -0.44922,  2.23828, -1.27246,  1.00, -0.3622,  0.25197, -0.89764,  0.00,  0.43137,  0.62353,  0.01961,  0.63922,  0.05051,  0.69678,  0.12573,  0.81201, ---, ---, ---, ---
1575, 978, -0.94189,  2.46484, -0.76465,  1.00, -0.80315,  0.32283, -0.50394,  0.00,  0.24706,  0.92941,  0.45882,  0.6549,  0.88281,  0.69629, -0.70605,  0.52148, ---, ---, ---, ---
1576, 980, -0.96729,  2.88086, -1.47266,  1.00, -0.54331,  0.38583, -0.74803,  0.00,  0.2549,  0.92157,  0.38824,  0.84706,  0.54004,  0.0039, -0.17505,  0.82471, ---, ---, ---, ---
1577, 983, -1.21387,  2.59961, -1.17871,  1.00, -0.71654,  0.31496, -0.61417,  0.00,  0.25882,  0.90196,  0.67059,  0.68627,  0.94971,  0.22192, -0.70605,  0.52148, ---, ---, ---, ---
1578, 984, -0.68457,  2.36914, -0.68701,  1.00, -0.70866,  0.32283, -0.62992,  0.00,  0.21569,  0.89412,  0.38039,  0.71765,  0.88281,  0.69629, -0.70605,  0.52148, ---, ---, ---, ---
1579, 985, -0.29443,  2.07031, -0.80811,  1.00, -0.40157,  0.23622, -0.88189,  0.00,  0.29412,  0.72941,  0.10588,  0.63137,  0.42188,  0.8999,  0.12573,  0.81201, ---, ---, ---, ---
1580, 986, -0.61572,  2.8418, -1.37207,  1.00, -0.3937,  0.40157, -0.82677,  0.00,  0.22353,  0.87059,  0.31373,  0.52157,  0.54004,  0.0039,  0.12573,  0.81201, ---, ---, ---, ---
1581, 987, -0.21094,  2.51172, -1.44336,  1.00, -0.13386,  0.31496, -0.93701,  0.00,  0.31765,  0.68235,  0.07059,  0.14118,  0.09113,  0.2561,  0.12573,  0.81201, ---, ---, ---, ---
1582, 986, -0.61572,  2.8418, -1.37207,  1.00, -0.3937,  0.40157, -0.82677,  0.00,  0.22353,  0.87059,  0.31373,  0.52157,  0.54004,  0.0039,  0.12573,  0.81201, ---, ---, ---, ---
1583, 985, -0.29443,  2.07031, -0.80811,  1.00, -0.40157,  0.23622, -0.88189,  0.00,  0.29412,  0.72941,  0.10588,  0.63137,  0.42188,  0.8999,  0.12573,  0.81201, ---, ---, ---, ---
1584, 987, -0.21094,  2.51172, -1.44336,  1.00, -0.13386,  0.31496, -0.93701,  0.00,  0.31765,  0.68235,  0.07059,  0.14118,  0.09113,  0.2561,  0.12573,  0.81201, ---, ---, ---, ---
1585, 985, -0.29443,  2.07031, -0.80811,  1.00, -0.40157,  0.23622, -0.88189,  0.00,  0.29412,  0.72941,  0.10588,  0.63137,  0.42188,  0.8999,  0.12573,  0.81201, ---, ---, ---, ---
1586, 988, -0.22864,  2.08398, -1.21777,  1.00, -0.17323,  0.22047, -0.96063,  0.00,  0.41961,  0.52157,  0.00784,  0.51373,  0.05051,  0.69678,  0.12573,  0.81201, ---, ---, ---, ---
1587, 984, -0.68457,  2.36914, -0.68701,  1.00, -0.70866,  0.32283, -0.62992,  0.00,  0.21569,  0.89412,  0.38039,  0.71765,  0.88281,  0.69629, -0.70605,  0.52148, ---, ---, ---, ---
1588, 986, -0.61572,  2.8418, -1.37207,  1.00, -0.3937,  0.40157, -0.82677,  0.00,  0.22353,  0.87059,  0.31373,  0.52157,  0.54004,  0.0039,  0.12573,  0.81201, ---, ---, ---, ---
1589, 989, -0.92188,  2.58789, -1.09766,  1.00, -0.64567,  0.33858, -0.68504,  0.00,  0.22745,  0.9098,  0.59608,  0.20392,  0.94971,  0.22192, -0.70605,  0.52148, ---, ---, ---, ---
1590, 990,  0.92676,  2.16211,  0.01243,  1.00,  0.95276,  0.24409,  0.15748,  0.00,  0.87451,  0.81176,  0.38824,  0.67059,  0.88281,  0.69629,  3.375,  0.85596, ---, ---, ---, ---
1591, 991,  0.51611,  2.23242,  0.20264,  1.00,  0.83465,  0.28346,  0.47244,  0.00,  0.7451,  0.89804,  0.67843,  0.64314,  0.42188,  0.8999,  3.61328,  0.77881, ---, ---, ---, ---
1592, 992,  1.28906,  2.61328,  0.49487,  1.00,  0.85039,  0.33071,  0.40945,  0.00,  0.86275,  0.84314,  0.45098,  0.48235,  0.54004,  0.0039,  3.16211,  0.97412, ---, ---, ---, ---
1593, 993,  0.84229,  2.66406,  0.64893,  1.00,  0.68504,  0.37008,  0.62992,  0.00,  0.7098,  0.8902,  0.73333,  0.73333,  0.09113,  0.2561,  3.16211,  0.97412, ---, ---, ---, ---
1594, 992,  1.28906,  2.61328,  0.49487,  1.00,  0.85039,  0.33071,  0.40945,  0.00,  0.86275,  0.84314,  0.45098,  0.48235,  0.54004,  0.0039,  3.16211,  0.97412, ---, ---, ---, ---
1595, 991,  0.51611,  2.23242,  0.20264,  1.00,  0.83465,  0.28346,  0.47244,  0.00,  0.7451,  0.89804,  0.67843,  0.64314,  0.42188,  0.8999,  3.61328,  0.77881, ---, ---, ---, ---
1596, 993,  0.84229,  2.66406,  0.64893,  1.00,  0.68504,  0.37008,  0.62992,  0.00,  0.7098,  0.8902,  0.73333,  0.73333,  0.09113,  0.2561,  3.16211,  0.97412, ---, ---, ---, ---
1597, 991,  0.51611,  2.23242,  0.20264,  1.00,  0.83465,  0.28346,  0.47244,  0.00,  0.7451,  0.89804,  0.67843,  0.64314,  0.42188,  0.8999,  3.61328,  0.77881, ---, ---, ---, ---
1598, 994,  0.55957,  2.3457,  0.55615,  1.00,  0.6378,  0.29134,  0.70866,  0.00,  0.56471,  0.83922,  0.86275,  0.78039,  0.05051,  0.69678,  3.61328,  0.77881, ---, ---, ---, ---
1599, 990,  0.92676,  2.16211,  0.01243,  1.00,  0.95276,  0.24409,  0.15748,  0.00,  0.87451,  0.81176,  0.38824,  0.67059,  0.88281,  0.69629,  3.375,  0.85596, ---, ---, ---, ---
1600, 992,  1.28906,  2.61328,  0.49487,  1.00,  0.85039,  0.33071,  0.40945,  0.00,  0.86275,  0.84314,  0.45098,  0.48235,  0.54004,  0.0039,  3.16211,  0.97412, ---, ---, ---, ---
1601, 995,  1.28711,  2.21875,  0.30835,  1.00,  0.91339,  0.23622,  0.33071,  0.00,  0.87451,  0.67451,  0.21961,  0.67059,  0.94971,  0.22192,  3.375,  0.85596, ---, ---, ---, ---
1602, 996,  1.29883,  2.49023,  0.48145,  1.00,  0.86614,  0.29921,  0.40945,  0.00,  0.94118,  0.62745,  0.30588,  0.92157,  0.88281,  0.69629,  3.375,  0.85596, ---, ---, ---, ---
1603, 997,  0.85254,  2.58789,  0.53027,  1.00,  0.72441,  0.35433,  0.59055,  0.00,  0.92941,  0.72549,  0.61961,  0.71765,  0.42188,  0.8999,  3.61328,  0.77881, ---, ---, ---, ---
1604, 998,  1.53027,  3.14844,  0.77344,  1.00,  0.77165,  0.4252,  0.48031,  0.00,  0.95686,  0.6549,  0.36863,  0.88235,  0.54004,  0.0039,  3.16211,  0.97412, ---, ---, ---, ---
1605, 999,  1.05762,  3.20703,  0.79199,  1.00,  0.66929,  0.48819,  0.55906,  0.00,  0.90588,  0.72941,  0.68235,  0.95294,  0.09113,  0.2561,  3.16211,  0.97412, ---, ---, ---, ---
1606, 998,  1.53027,  3.14844,  0.77344,  1.00,  0.77165,  0.4252,  0.48031,  0.00,  0.95686,  0.6549,  0.36863,  0.88235,  0.54004,  0.0039,  3.16211,  0.97412, ---, ---, ---, ---
1607, 997,  0.85254,  2.58789,  0.53027,  1.00,  0.72441,  0.35433,  0.59055,  0.00,  0.92941,  0.72549,  0.61961,  0.71765,  0.42188,  0.8999,  3.61328,  0.77881, ---, ---, ---, ---
1608, 999,  1.05762,  3.20703,  0.79199,  1.00,  0.66929,  0.48819,  0.55906,  0.00,  0.90588,  0.72941,  0.68235,  0.95294,  0.09113,  0.2561,  3.16211,  0.97412, ---, ---, ---, ---
1609, 997,  0.85254,  2.58789,  0.53027,  1.00,  0.72441,  0.35433,  0.59055,  0.00,  0.92941,  0.72549,  0.61961,  0.71765,  0.42188,  0.8999,  3.61328,  0.77881, ---, ---, ---, ---
1610, 1000,  0.80859,  2.84961,  0.7959,  1.00,  0.6063,  0.40945,  0.67717,  0.00,  0.78431,  0.73333,  0.83922,  0.95294,  0.05051,  0.69678,  3.16211,  0.97412, ---, ---, ---, ---
1611, 996,  1.29883,  2.49023,  0.48145,  1.00,  0.86614,  0.29921,  0.40945,  0.00,  0.94118,  0.62745,  0.30588,  0.92157,  0.88281,  0.69629,  3.375,  0.85596, ---, ---, ---, ---
1612, 998,  1.53027,  3.14844,  0.77344,  1.00,  0.77165,  0.4252,  0.48031,  0.00,  0.95686,  0.6549,  0.36863,  0.88235,  0.54004,  0.0039,  3.16211,  0.97412, ---, ---, ---, ---
1613, 1001,  1.5791,  2.71289,  0.78906,  1.00,  0.81102,  0.31496,  0.48819,  0.00,  0.84706,  0.52549,  0.14118,  1.00,  0.94971,  0.22192,  3.16211,  0.97412, ---, ---, ---, ---
1614, 1002, -0.18201,  1.44336,  0.51807,  1.00, -0.1811,  0.05512,  0.98425,  0.00,  0.09804,  0.71373,  0.29412,  0.37647,  0.88281,  0.69629,  2.49805,  0.65674, ---, ---, ---, ---
